NAME,ID,Total_Amount,,
Dyann,4.53E+16,6076,,
Sara-Ann,6.44E+16,8770,,
Gianina,5.58E+16,1194,,
Clo,4.47E+16,8101,,
Rubie,5.90E+16,6293,,
Jordan,6.58E+16,9285,,
Agathe,5.33E+16,7487,,
Cherrita,4.98E+16,6509,,
Tamqrah,5.17E+16,3722,,
Caressa,4.58E+16,4268,,
Aimil,4.32E+16,8928,,
Jasmina,5.32E+16,7500,,
Gloria,5.70E+16,5552,,
Maud,6.32E+16,8621,,
Oona,4.34E+16,4905,,
Orelia,6.33E+16,2112,,
Genovera,4.53E+16,2068,,
Deane,6.16E+16,3668,,
Luci,6.15E+16,9877,,
Robinia,6.83E+16,3751,,
Cacilie,5.27E+16,1697,,
Ada,4.52E+16,9918,,
Valeda,5.36E+16,9157,,
Karlee,5.44E+16,7793,,
Ana,5.45E+16,6201,,
Verla,6.19E+16,6764,,
Fernande,4.70E+16,2318,,
Petronia,5.84E+16,1050,,
Karolina,4.06E+16,2595,,
Britte,5.35E+16,3135,,
Belinda,4.70E+16,1932,,
Imojean,6.22E+16,7960,,
Catrina,5.34E+16,9432,,
Jasmina,6.35E+16,3829,,
Marcelline,4.04E+16,1724,,
Brooks,5.70E+16,7536,,
Wynne,5.65E+16,3281,,
Juliane,5.18E+16,2008,,
Asia,5.16E+16,7453,,
Madelle,6.67E+16,5328,,
Aaren,6.45E+16,6516,,
Clo,6.65E+16,7002,,
Claresta,4.27E+16,9804,,
Elvira,5.49E+16,7779,,
Carmela,4.77E+16,5241,,
Dennie,5.94E+16,9573,,
Aurelie,5.54E+16,6862,,
Rivalee,6.70E+16,8427,,
Ofilia,4.03E+16,3347,,
Lenna,5.58E+16,5687,,
Ileana,5.62E+16,1685,,
Olwen,4.66E+16,3575,,
Louella,4.74E+16,3220,,
Wanda,5.00E+16,4261,,
Ermengarde,4.20E+16,9184,,
Shaine,5.35E+16,2794,,
Ofilia,5.55E+16,5871,,
Christal,4.81E+16,3270,,
Katharina,4.23E+16,6832,,
Robbi,5.23E+16,3459,,
Selia,4.46E+16,5579,,
Dulce,6.24E+16,7045,,
Agathe,5.58E+16,4062,,
Minda,6.96E+16,7529,,
Tersina,6.35E+16,9977,,
Karly,5.69E+16,4766,,
Kara-Lynn,4.93E+16,2313,,
Noelle,5.81E+16,6703,,
Netty,5.10E+16,4439,,
Lila,6.88E+16,3523,,
Ekaterina,4.42E+16,1806,,
Sheelagh,5.39E+16,2235,,
Yetty,5.92E+16,4532,,
Betta,6.32E+16,5366,,
Steffane,4.43E+16,1565,,
Karina,5.62E+16,5063,,
Annora,6.09E+16,4326,,
Malina,4.64E+16,6636,,
Annabela,4.28E+16,8107,,
Kial,6.56E+16,1297,,
Dianemarie,6.64E+16,5859,,
Carmela,4.04E+16,7562,,
Brooks,4.68E+16,7172,,
Malina,5.97E+16,1346,,
Anestassia,4.26E+16,7372,,
Kimmy,6.81E+16,8011,,
Madelle,4.55E+16,3691,,
Augustine,6.88E+16,4533,,
Lexine,4.13E+16,9641,,
Jerry,6.32E+16,4374,,
Etta,5.34E+16,4909,,
Brena,4.51E+16,2085,,
Lusa,5.26E+16,7493,,
Alameda,5.21E+16,6327,,
Laure,4.72E+16,1100,,
Aeriela,5.68E+16,2140,,
Cassandra,6.41E+16,9293,,
June,4.58E+16,7847,,
Randa,4.32E+16,1140,,
Kerrin,4.61E+16,5836,,
Cherilyn,5.77E+16,4701,,
Jasmina,6.36E+16,1674,,
Genevra,6.12E+16,2664,,
Candi,6.96E+16,3206,,
Alex,4.71E+16,6655,,
Mariele,5.15E+16,9882,,
Lacie,4.92E+16,5489,,
Charissa,4.62E+16,9369,,
Nanete,5.54E+16,8614,,
Perry,5.96E+16,4628,,
Blake,4.02E+16,6072,,
Jaclyn,4.03E+16,6182,,
Fawne,5.99E+16,5020,,
Jinny,4.28E+16,2899,,
Shell,4.89E+16,4620,,
Tani,5.49E+16,8893,,
Delilah,6.93E+16,9533,,
Dawn,5.89E+16,1520,,
Harmonia,6.93E+16,7208,,
Blake,5.83E+16,4862,,
Tonia,4.73E+16,8681,,
Addia,4.73E+16,5800,,
Carly,5.66E+16,1835,,
Shirlee,4.80E+16,8871,,
Lesly,5.87E+16,7683,,
Ethel,5.59E+16,9085,,
Loree,5.19E+16,3987,,
Siana,4.82E+16,6933,,
Lynnea,6.13E+16,6287,,
Asia,6.23E+16,8844,,
Minne,5.62E+16,9422,,
Zia,4.21E+16,7244,,
Elvira,6.47E+16,6540,,
Nikki,4.01E+16,9699,,
Orsola,4.78E+16,4139,,
Fawne,4.56E+16,3282,,
Flory,5.54E+16,8000,,
Tierney,5.70E+16,5667,,
Rori,6.65E+16,3489,,
Brana,6.48E+16,6072,,
Celestyna,6.39E+16,1314,,
Lucille,5.06E+16,1208,,
Christy,6.08E+16,4908,,
Mathilda,4.30E+16,9197,,
Lyssa,6.67E+16,7679,,
Carly,6.04E+16,5096,,
Mara,6.15E+16,6393,,
Lucy,5.22E+16,2168,,
Alie,6.32E+16,6582,,
Corly,4.13E+16,9858,,
Alie,4.19E+16,9319,,
Flory,6.50E+16,3739,,
Linet,6.07E+16,3828,,
Heida,4.59E+16,3660,,
Sashenka,4.37E+16,9513,,
Bernardine,6.65E+16,8376,,
Gloria,4.25E+16,5762,,
Kristina,6.08E+16,8309,,
Ebonee,5.77E+16,7671,,
Karly,4.03E+16,8580,,
Ida,5.84E+16,2816,,
Dania,6.79E+16,9233,,
Vivia,5.69E+16,2168,,
Ursulina,5.14E+16,8019,,
Paulita,5.69E+16,8583,,
Vonny,5.64E+16,2272,,
Nicoli,4.62E+16,7492,,
Alisha,6.92E+16,7082,,
Pierette,5.79E+16,7900,,
Ezmeralda,6.18E+16,5264,,
Zia,5.23E+16,7120,,
Raina,6.20E+16,3083,,
Riannon,6.41E+16,8436,,
Lyssa,6.91E+16,4998,,
Feliza,4.44E+16,3204,,
Berget,4.83E+16,7053,,
Cassondra,6.67E+16,8648,,
Ermengarde,4.54E+16,3996,,
Robbi,4.47E+16,5436,,
Heida,5.40E+16,3222,,
Siana,4.34E+16,9746,,
Carree,6.24E+16,6151,,
Livvyy,6.38E+16,3154,,
Rosaline,4.66E+16,8631,,
Kore,6.79E+16,4622,,
Concettina,6.88E+16,5414,,
Addia,6.37E+16,6604,,
Monika,4.27E+16,9021,,
Elvira,4.51E+16,8568,,
Genevra,4.62E+16,9322,,
Gabi,6.64E+16,5118,,
Almeta,4.11E+16,4124,,
Violet,4.67E+16,8500,,
Karena,6.19E+16,2965,,
Mary,5.64E+16,4336,,
Hayley,6.78E+16,6438,,
Marnia,6.70E+16,8350,,
Gabi,4.27E+16,3116,,
Mady,6.26E+16,5764,,
Imojean,4.32E+16,1234,,
Grier,6.80E+16,7251,,
Sophia,6.75E+16,1198,,
Rochette,6.30E+16,5656,,
Kathi,4.92E+16,6669,,
Rhoda,4.05E+16,6517,,
Rubie,6.61E+16,6983,,
Andree,6.72E+16,8511,,
Carol-Jean,4.92E+16,4785,,
Tarra,6.87E+16,8284,,
Carmela,4.67E+16,2017,,
Krystle,6.01E+16,2482,,
Concettina,6.68E+16,6195,,
Selia,5.92E+16,2513,,
Theodora,6.45E+16,4605,,
Florencia,5.13E+16,6344,,
Britte,4.95E+16,6868,,
Etta,6.50E+16,3121,,
Olivette,5.57E+16,8607,,
Selia,5.40E+16,1577,,
Deane,4.29E+16,3983,,
Dawn,5.39E+16,6408,,
Johna,5.10E+16,1288,,
Gabriellia,4.59E+16,5999,,
Katharina,5.16E+16,1195,,
Binny,4.63E+16,4051,,
Rayna,4.86E+16,4441,,
Nadine,5.62E+16,9692,,
Georgetta,6.56E+16,6118,,
Yvonne,6.29E+16,8883,,
Britte,6.13E+16,6741,,
Lisette,5.55E+16,5670,,
Nonnah,6.07E+16,9936,,
Frieda,6.07E+16,7006,,
Maisey,5.68E+16,2661,,
Alameda,5.71E+16,2669,,
Beth,5.37E+16,8575,,
Rani,6.98E+16,7005,,
Ottilie,5.31E+16,4268,,
Marcy,4.26E+16,1878,,
Meg,5.85E+16,2434,,
Elka,4.71E+16,2026,,
Flory,5.85E+16,3873,,
Angela,6.95E+16,5514,,
Marti,5.62E+16,1493,,
Yetty,5.70E+16,6224,,
Maurene,4.38E+16,1697,,
Wanda,5.16E+16,6056,,
Minda,5.22E+16,9849,,
Dacia,6.16E+16,7339,,
Brena,5.07E+16,3877,,
Vonny,6.79E+16,7988,,
Ardenia,4.61E+16,1913,,
Wilma,5.75E+16,7022,,
Vita,4.08E+16,5966,,
Rochette,4.52E+16,3155,,
Rozele,4.55E+16,8775,,
Roz,4.40E+16,3874,,
Hildegaard,6.08E+16,2028,,
Renae,5.83E+16,3422,,
Mildrid,5.95E+16,8259,,
Carlie,4.25E+16,6413,,
Lynea,6.76E+16,5178,,
Shannah,5.39E+16,2493,,
Allis,6.07E+16,5579,,
Lily,4.31E+16,1169,,
Darlleen,4.61E+16,6720,,
Gilligan,6.26E+16,6529,,
Kassey,4.52E+16,3116,,
Siana,4.87E+16,1925,,
Kristan,6.98E+16,8483,,
Deloria,5.67E+16,1267,,
Dode,6.79E+16,1481,,
Rubie,6.52E+16,5205,,
Roberta,6.35E+16,5211,,
Mureil,6.11E+16,2058,,
Pollyanna,5.25E+16,6696,,
Shell,4.15E+16,7276,,
Tani,6.55E+16,4806,,
Shauna,6.37E+16,6502,,
Dulcinea,6.29E+16,7963,,
June,5.95E+16,9319,,
Jsandye,7.00E+16,4700,,
Petronia,6.24E+16,9821,,
Elena,4.45E+16,8961,,
Marsiella,5.64E+16,4203,,
Sarette,4.04E+16,7619,,
Cassandra,5.11E+16,2136,,
Blake,6.39E+16,5843,,
Tierney,4.13E+16,4145,,
Rhoda,6.50E+16,3832,,
Joeann,5.70E+16,6987,,
Philis,5.26E+16,6745,,
Carolina,6.10E+16,6271,,
Lita,5.30E+16,6755,,
Thalia,4.91E+16,3664,,
Althea,5.56E+16,4543,,
Tani,5.94E+16,8805,,
Joelly,6.90E+16,2131,,
Fayre,5.89E+16,7304,,
Morganica,4.53E+16,9211,,
Merrie,6.58E+16,2385,,
Corene,4.54E+16,9837,,
Ebonee,4.86E+16,4289,,
Addia,6.44E+16,9565,,
Edee,4.02E+16,5936,,
Ernesta,5.23E+16,3639,,
Katharina,6.11E+16,7810,,
Sissy,6.97E+16,8730,,
Eve,6.34E+16,3490,,
Sonni,4.54E+16,8285,,
Ada,6.62E+16,2098,,
Therine,4.30E+16,6559,,
Jolyn,5.49E+16,7504,,
Cacilie,5.39E+16,2770,,
Moyna,4.05E+16,6745,,
Cristine,6.48E+16,2948,,
Marline,5.51E+16,8075,,
Joelly,4.72E+16,6779,,
Lonnie,5.97E+16,7630,,
Sallie,4.83E+16,6999,,
Mara,5.06E+16,4493,,
Ethel,6.24E+16,5343,,
Brandise,5.51E+16,2046,,
Silvana,5.44E+16,7926,,
Courtnay,5.37E+16,1143,,
Tatiania,4.58E+16,3313,,
Gilligan,4.86E+16,1563,,
Emilia,4.69E+16,7284,,
Dale,5.77E+16,4571,,
Peri,6.88E+16,5465,,
Corly,4.77E+16,8625,,
Katleen,5.80E+16,9322,,
Arabel,5.89E+16,7535,,
Winny,6.61E+16,6342,,
Shannah,6.50E+16,9143,,
Rhoda,5.10E+16,5857,,
Susan,4.45E+16,4723,,
Joceline,4.54E+16,9885,,
Halette,6.27E+16,9481,,
Albertina,4.66E+16,4471,,
Letizia,5.70E+16,7922,,
Ekaterina,6.75E+16,5266,,
Catharine,4.98E+16,4588,,
Carlie,4.42E+16,1823,,
Gloria,5.42E+16,1530,,
Ketti,4.92E+16,5075,,
Vita,5.33E+16,3188,,
Etta,5.92E+16,2153,,
Arabel,4.02E+16,5746,,
Bibby,4.58E+16,5559,,
Mahalia,5.97E+16,4172,,
Eolanda,6.70E+16,4447,,
Yvonne,5.17E+16,2796,,
Grier,5.76E+16,4152,,
Cristine,5.40E+16,9797,,
Fina,4.72E+16,8315,,
Asia,5.00E+16,9159,,
Arlena,6.06E+16,5391,,
Ofilia,5.25E+16,8517,,
Konstance,5.42E+16,5317,,
Riannon,4.20E+16,2540,,
Shel,4.74E+16,9170,,
Augustine,6.46E+16,3770,,
Lonnie,4.30E+16,2787,,
Anthia,6.52E+16,2049,,
Carilyn,4.06E+16,4198,,
Lynea,6.20E+16,1146,,
Claresta,4.23E+16,3178,,
Cindelyn,4.64E+16,7053,,
Belinda,4.29E+16,5514,,
Charissa,6.53E+16,6784,,
Tiffie,6.12E+16,1378,,
Celisse,6.29E+16,4131,,
Paola,6.30E+16,8494,,
Lesly,4.26E+16,8180,,
Blake,4.93E+16,1527,,
Lynde,5.63E+16,8955,,
Regina,6.32E+16,7700,,
Anthia,5.11E+16,4052,,
Max,6.83E+16,2621,,
Darci,5.89E+16,5347,,
Brooks,4.11E+16,9802,,
Wilma,5.38E+16,9652,,
Emmey,4.41E+16,1912,,
Ruthe,4.73E+16,9097,,
Tonia,4.50E+16,1055,,
Daryl,6.51E+16,2519,,
Farrah,6.90E+16,6719,,
Lynde,5.72E+16,5077,,
Ida,5.27E+16,9608,,
Florie,5.30E+16,5397,,
Di,6.67E+16,5070,,
Chickie,4.59E+16,8164,,
Lexine,6.06E+16,7800,,
Doralynne,5.36E+16,3858,,
Vevay,6.20E+16,2892,,
Cassandra,4.92E+16,8365,,
Korrie,6.66E+16,7271,,
Sindee,5.55E+16,3439,,
Letizia,5.94E+16,8981,,
Dyann,6.48E+16,5935,,
Nadine,4.10E+16,2249,,
Shirlee,4.06E+16,1998,,
Merci,6.62E+16,2140,,
Mireielle,4.57E+16,6233,,
Merci,5.49E+16,4708,,
Georgetta,6.55E+16,5091,,
Lyssa,6.21E+16,3147,,
Lily,5.51E+16,7149,,
Cecile,5.00E+16,5536,,
Livvyy,5.59E+16,7318,,
Susan,5.50E+16,4876,,
Devina,6.37E+16,4462,,
Wendi,5.31E+16,7469,,
Dorthy,5.11E+16,1302,,
Luci,6.12E+16,2144,,
Agathe,6.80E+16,2738,,
Andeee,5.48E+16,5540,,
Eugine,4.67E+16,9091,,
Tilly,5.96E+16,7941,,
Tomasina,6.27E+16,2962,,
Elfreda,4.16E+16,4441,,
Jasmina,4.38E+16,1514,,
Jasmina,6.38E+16,9600,,
Riannon,6.12E+16,6401,,
Emilia,4.69E+16,2078,,
Fernande,6.59E+16,1860,,
Paulita,4.41E+16,1724,,
Leontine,5.01E+16,5116,,
Beth,4.95E+16,5033,,
Lanae,4.88E+16,9075,,
Pamella,5.47E+16,3869,,
Tami,5.38E+16,8617,,
Sam,6.62E+16,8624,,
Eve,6.25E+16,3184,,
Jere,4.01E+16,3046,,
Ursulina,6.85E+16,7255,,
Janis,4.84E+16,9986,,
Sallie,6.45E+16,4709,,
Karolina,6.71E+16,8844,,
Fawne,6.31E+16,5188,,
Hollie,5.32E+16,7954,,
Jan,4.59E+16,5856,,
Janeczka,4.69E+16,4001,,
Madalyn,6.94E+16,1938,,
Marguerite,5.11E+16,6429,,
Peri,6.08E+16,2083,,
Amara,4.45E+16,9275,,
Ruthe,5.63E+16,5689,,
Allyce,6.13E+16,2651,,
Cordi,5.73E+16,7368,,
Wilma,5.55E+16,4772,,
Daune,4.85E+16,5531,,
Alexine,6.04E+16,6608,,
Ginnie,6.94E+16,1509,,
Meghann,5.27E+16,9139,,
Lorenza,6.55E+16,2223,,
Correy,5.64E+16,6055,,
Meghann,5.90E+16,2624,,
Siana,5.51E+16,9545,,
Amii,4.35E+16,7643,,
Queenie,5.35E+16,8803,,
Thalia,4.60E+16,6770,,
Perry,6.97E+16,4142,,
Merrie,6.78E+16,8218,,
Audrie,4.01E+16,5567,,
Hildegaard,4.53E+16,2742,,
Lesly,5.16E+16,1968,,
Sallie,6.56E+16,5444,,
Paule,6.53E+16,2913,,
Leontine,6.61E+16,2363,,
Aurore,6.19E+16,2292,,
Albertina,6.54E+16,3393,,
Aimil,4.11E+16,5770,,
Miquela,6.72E+16,2423,,
Yolane,4.85E+16,1011,,
Marinna,6.50E+16,8790,,
Amalie,5.84E+16,8079,,
Averyl,4.04E+16,3766,,
Marsiella,6.87E+16,9038,,
Susan,6.66E+16,1098,,
Ann-Marie,4.42E+16,9583,,
Anica,4.94E+16,4318,,
Katuscha,4.92E+16,1714,,
Maurene,5.54E+16,8112,,
Leia,5.98E+16,9005,,
Lorie,4.64E+16,8403,,
Shaine,5.20E+16,4768,,
Adele,4.50E+16,8416,,
Sam,4.38E+16,6115,,
Jany,5.45E+16,9156,,
Miquela,5.02E+16,1793,,
Pamella,5.39E+16,5902,,
Augustine,4.94E+16,8503,,
Eadie,4.43E+16,2535,,
Britte,6.88E+16,8632,,
Benita,5.56E+16,6634,,
Rhea,4.88E+16,4611,,
Nollie,6.88E+16,6286,,
Reeba,5.59E+16,4807,,
Ethel,5.18E+16,5424,,
Jenda,4.74E+16,9219,,
Sadie,5.09E+16,5397,,
Lanna,4.18E+16,2290,,
Emelina,5.82E+16,7749,,
Candi,5.76E+16,9227,,
Daryl,6.08E+16,5197,,
Marnia,6.15E+16,4870,,
Dawn,5.88E+16,5469,,
Albertina,5.05E+16,7272,,
Alisha,5.13E+16,1021,,
Marinna,4.45E+16,6051,,
Jaclyn,4.99E+16,9569,,
Lynnea,6.96E+16,7777,,
Lynnea,5.50E+16,5460,,
Nikki,5.44E+16,1375,,
Tilly,6.63E+16,4601,,
Kaia,5.03E+16,2644,,
Roxane,6.23E+16,2088,,
Viviene,5.27E+16,1059,,
Tami,6.91E+16,9025,,
Hyacinthe,6.80E+16,7540,,
Jan,5.31E+16,1430,,
Amii,6.14E+16,6447,,
Tressa,4.14E+16,8024,,
Arlena,5.69E+16,8122,,
Ashlee,4.78E+16,3028,,
Dode,6.54E+16,2920,,
Andeee,4.99E+16,7124,,
Deirdre,6.41E+16,3036,,
Lonnie,4.47E+16,2141,,
Damaris,6.21E+16,3227,,
Rosabelle,6.23E+16,7652,,
Wynne,6.30E+16,9849,,
Aigneis,5.88E+16,8281,,
Jolyn,6.17E+16,8535,,
Linzy,4.16E+16,3142,,
Susette,6.34E+16,3731,,
Ann-Marie,4.91E+16,1003,,
Jennica,6.51E+16,8186,,
Shell,6.34E+16,6814,,
Lacie,5.65E+16,6559,,
Marguerite,6.62E+16,8682,,
Phedra,4.92E+16,5340,,
Kary,4.53E+16,8283,,
Yetty,5.87E+16,5503,,
Gerianna,4.24E+16,5500,,
Celene,5.14E+16,7970,,
Lanae,5.04E+16,9490,,
Sallie,4.34E+16,7389,,
Raquela,6.66E+16,2674,,
Dominga,5.85E+16,5362,,
Quintina,4.93E+16,6714,,
Rani,4.43E+16,6966,,
Bibby,5.79E+16,7137,,
Delilah,5.68E+16,1728,,
Mignon,4.30E+16,9124,,
Karolina,4.29E+16,2382,,
Marika,4.77E+16,2865,,
Dotty,6.72E+16,2233,,
Donetta,4.78E+16,9119,,
Renae,6.23E+16,7640,,
Katuscha,6.17E+16,1112,,
Averyl,5.59E+16,1762,,
Shannah,4.00E+16,3153,,
Althea,5.85E+16,8432,,
Candy,5.18E+16,5035,,
Hollie,5.99E+16,6867,,
Lucille,4.45E+16,7934,,
Jaclyn,4.99E+16,1543,,
Mady,6.00E+16,4587,,
Joeann,5.83E+16,4140,,
Henriette,4.36E+16,5244,,
Violet,5.88E+16,8182,,
Dale,5.02E+16,2777,,
Di,5.96E+16,2405,,
Chloris,6.99E+16,9841,,
Mallory,5.43E+16,2663,,
Grier,4.79E+16,7088,,
Edyth,5.34E+16,7957,,
Korrie,6.12E+16,6972,,
Lulita,5.49E+16,7782,,
Trudie,5.74E+16,5397,,
Leeanne,5.60E+16,4408,,
Almeta,4.38E+16,4288,,
Shirlee,5.67E+16,1166,,
Fred,6.09E+16,4355,,
Christy,6.56E+16,4113,,
Andeee,6.76E+16,9785,,
Cassandra,6.73E+16,6119,,
Lexine,6.19E+16,8751,,
Betta,6.10E+16,1470,,
Calla,6.53E+16,2101,,
Clary,6.90E+16,4298,,
Orsola,6.24E+16,4584,,
Chandra,5.01E+16,4364,,
Alexine,5.62E+16,7162,,
Karly,5.70E+16,1830,,
Nataline,6.42E+16,6363,,
Aurore,6.75E+16,1286,,
Barbi,6.03E+16,4404,,
Sashenka,6.13E+16,5230,,
Bobbi,6.03E+16,8674,,
Wanda,5.78E+16,9576,,
Madalyn,6.05E+16,9098,,
Ashlee,5.98E+16,1346,,
Judy,5.60E+16,5209,,
Natka,5.09E+16,8661,,
Teddie,6.64E+16,8097,,
Anallese,6.10E+16,5990,,
Rhoda,6.61E+16,7388,,
Ninnetta,5.15E+16,2706,,
Elyssa,4.02E+16,3025,,
Suzette,4.34E+16,9626,,
Genevra,4.76E+16,7923,,
Tracey,4.34E+16,8999,,
Gusella,5.30E+16,6887,,
Tierney,4.26E+16,3272,,
Trixi,6.44E+16,6722,,
Averyl,4.24E+16,2560,,
Jany,6.93E+16,9429,,
Selma,4.09E+16,7986,,
Carly,6.33E+16,6274,,
Demetris,5.23E+16,8676,,
Brana,6.36E+16,3664,,
Cyndie,5.25E+16,1229,,
Lonnie,4.64E+16,7414,,
Dianemarie,4.42E+16,3850,,
Lindie,5.56E+16,1952,,
Lonnie,5.66E+16,9055,,
Ernesta,5.45E+16,2428,,
Mireielle,5.00E+16,8690,,
Jolyn,6.38E+16,8320,,
Kristan,4.52E+16,6343,,
Sabina,4.10E+16,7276,,
Krystle,6.93E+16,8742,,
Elmira,4.40E+16,1908,,
Maisey,4.06E+16,3697,,
Orelia,4.75E+16,8886,,
Randa,5.07E+16,4586,,
Queenie,6.85E+16,4749,,
Wilma,4.57E+16,6012,,
Magdalena,4.91E+16,9802,,
Georgina,4.35E+16,8955,,
Cathyleen,6.92E+16,7062,,
Dianemarie,5.58E+16,6477,,
Aeriela,5.53E+16,3238,,
Bernie,4.80E+16,3387,,
Cathie,6.21E+16,5256,,
Vonny,6.06E+16,3153,,
Kirstin,5.88E+16,8318,,
Fayre,6.39E+16,3683,,
Albertina,6.71E+16,9237,,
Petronia,4.54E+16,6751,,
Clementine,6.36E+16,6641,,
Annecorinne,6.73E+16,4646,,
Bobbi,5.11E+16,8352,,
Winifred,6.72E+16,1878,,
Lenna,5.18E+16,3261,,
Gusty,6.83E+16,2120,,
Corly,4.71E+16,6118,,
Jemie,5.63E+16,3766,,
Joleen,6.73E+16,6725,,
Jobi,5.34E+16,1356,,
Cassondra,5.26E+16,9795,,
Lonnie,5.57E+16,6311,,
Wanda,6.96E+16,7888,,
Quintina,5.92E+16,7133,,
Aimil,4.76E+16,6031,,
Bernie,6.99E+16,5120,,
Bee,5.06E+16,6090,,
Georgina,5.15E+16,8040,,
Courtnay,6.76E+16,8911,,
Helsa,5.61E+16,7226,,
Amelia,6.65E+16,8262,,
Janeczka,4.32E+16,7459,,
Robinia,6.61E+16,2534,,
Lorne,6.33E+16,3416,,
Rosaline,4.16E+16,1463,,
Binny,5.89E+16,3853,,
Kara-Lynn,4.44E+16,7460,,
Emelina,4.32E+16,9937,,
Genovera,4.91E+16,1832,,
Loree,4.61E+16,3498,,
Aeriela,4.35E+16,1517,,
Aimil,5.45E+16,7491,,
Nyssa,5.62E+16,6613,,
Jaime,4.57E+16,5410,,
Margarette,4.80E+16,1712,,
Alie,6.51E+16,5101,,
Stephanie,4.37E+16,8548,,
Alisha,5.67E+16,7601,,
Sara-Ann,6.27E+16,3576,,
Andeee,5.92E+16,8929,,
Sindee,4.72E+16,1274,,
Helsa,4.30E+16,8613,,
Jan,6.04E+16,7885,,
Nannie,4.31E+16,8995,,
Ursulina,6.26E+16,9212,,
Ardenia,4.08E+16,6834,,
Winny,4.20E+16,9638,,
Coral,4.66E+16,3306,,
Catharine,4.63E+16,7056,,
Marline,4.26E+16,7875,,
Theodora,4.58E+16,7795,,
Veda,5.87E+16,5952,,
Jaclyn,5.39E+16,3366,,
Rhoda,5.85E+16,3771,,
Shell,4.48E+16,5916,,
Sharai,5.35E+16,6692,,
Roseline,4.18E+16,8352,,
Nyssa,4.28E+16,6560,,
Chrystel,6.12E+16,5385,,
Nariko,5.40E+16,2146,,
Tatiania,5.27E+16,5517,,
Dulce,4.88E+16,1128,,
Minda,4.33E+16,9425,,
Korrie,5.06E+16,9500,,
Lisette,4.81E+16,2079,,
Lory,6.78E+16,3551,,
Elyssa,4.55E+16,7488,,
Kristan,4.64E+16,2038,,
Liana,6.34E+16,2949,,
Albertina,5.68E+16,2243,,
Shaine,5.20E+16,6575,,
Orsola,5.72E+16,8998,,
Leanna,5.70E+16,9162,,
Sharai,5.83E+16,1087,,
Queenie,4.46E+16,6703,,
Tilly,4.92E+16,9322,,
Zsa Zsa,4.11E+16,9125,,
Juliane,6.45E+16,1432,,
Penelopa,6.77E+16,8561,,
Neila,6.24E+16,9571,,
Cacilie,6.97E+16,1098,,
Fayre,6.20E+16,6453,,
Misha,4.16E+16,1484,,
Nerta,6.67E+16,1821,,
Raf,6.36E+16,8136,,
Kathi,5.22E+16,7959,,
Jinny,4.06E+16,4060,,
Verla,4.76E+16,8331,,
Tori,5.17E+16,8444,,
Lauryn,4.06E+16,5033,,
Jsandye,6.08E+16,7220,,
Kial,4.58E+16,6067,,
Gretal,4.07E+16,3630,,
Dania,5.50E+16,2681,,
Consuela,5.30E+16,7460,,
Rivalee,6.51E+16,6638,,
Claresta,4.34E+16,9099,,
Petronia,6.59E+16,5928,,
Lila,4.96E+16,9150,,
Ruthe,6.02E+16,1254,,
Anallese,5.68E+16,8757,,
Kristina,4.64E+16,9337,,
Sibella,4.98E+16,7275,,
Shannah,5.07E+16,6553,,
Madalyn,4.71E+16,9126,,
Ernesta,4.11E+16,2466,,
Cathie,5.63E+16,9083,,
Cecile,6.98E+16,2656,,
Hayley,4.18E+16,5631,,
Elena,6.64E+16,8858,,
Kimmy,6.17E+16,8193,,
Romona,4.08E+16,1391,,
Grier,6.73E+16,4027,,
Gerrie,5.44E+16,3475,,
Dennie,6.93E+16,3211,,
Aeriela,4.38E+16,4511,,
Britte,5.57E+16,6870,,
Carolina,5.15E+16,6870,,
Esmeralda,4.93E+16,2142,,
Eugine,6.62E+16,3358,,
Susan,5.57E+16,2541,,
Brandise,6.35E+16,4916,,
Mary,5.82E+16,1953,,
Kamilah,6.98E+16,6529,,
Maurene,4.55E+16,9704,,
Noelle,5.67E+16,8239,,
Natka,5.11E+16,7644,,
Lindie,6.76E+16,7769,,
Amalie,6.00E+16,7458,,
Roxane,5.15E+16,1853,,
Micheline,5.23E+16,7530,,
Christy,4.42E+16,1050,,
Camile,4.69E+16,3326,,
Cherilyn,5.92E+16,7326,,
Henriette,5.67E+16,6469,,
Cam,5.14E+16,8760,,
Fernande,5.75E+16,2316,,
Oona,4.20E+16,8268,,
Linet,4.04E+16,2461,,
Janenna,6.16E+16,1263,,
Helena,5.99E+16,3947,,
Flory,5.26E+16,8908,,
Elka,4.41E+16,5273,,
Oralee,5.77E+16,9203,,
Stacey,5.41E+16,3340,,
June,4.70E+16,1285,,
Cristine,5.43E+16,8853,,
Myrtice,6.43E+16,2307,,
Mathilda,4.29E+16,9217,,
Stephanie,4.28E+16,1162,,
Gusty,5.34E+16,4300,,
Melanie,6.42E+16,5657,,
Leanna,5.76E+16,7968,,
Orelia,4.49E+16,1126,,
Melanie,5.03E+16,6876,,
Marinna,5.39E+16,7209,,
Marcelline,5.05E+16,8856,,
Damaris,4.46E+16,9829,,
Ottilie,5.41E+16,8610,,
Caressa,4.67E+16,6742,,
Flo,6.82E+16,7838,,
Iseabal,5.85E+16,6031,,
Sissy,4.79E+16,4948,,
Concettina,4.62E+16,3619,,
Ethel,5.28E+16,5049,,
Althea,4.38E+16,6267,,
Gisela,6.44E+16,8899,,
Moyna,4.02E+16,7306,,
Ketti,5.68E+16,3618,,
